seq,ecological domination
"The growth deceleration was mostly due to (i) shocks to the financial sector, and (ii) decline in private consumption growth2.",0.9011478424072266
Nearly half of state revenues are based on transfers recommended by Indiaâs Finance Commission.,0.8258824781938032
"These were also augmented by the revenue deficit grants recommended by the 15th Finance Commission, amounting to over 7 percent of GSDP in FY20/21.",0.8768754438920454
"Water Supply and Sanitation (WSS) services across India are under pressure from rapid population growth, urbanization and climate change impacts.",0.5499486056241122
Policy and institutional reforms as well as infrastructure capacity in the water sector have not kept pace with Indiaâs rapid development.,0.8326218344948508
" The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) increased, the service quality has remained inadequate.",0.8812874880704012
"The Non-Revenue Water (NRW) due to leakages, unauthorized connections and other inefficiencies is estimated at 40-60 percent, contributing to low Operations and Maintenance (O&M) cost recovery of typically 30-40 percent.",0.8509158221158114
The urban WSS sector has traditionally been managed through government departments and sector agencies with a high level of subsidies for CAPEX and OPEX and less focus on cost recovery and revenue generation.,0.60228646885265
"In 2019, GoI also launched the Jal Jeevan Mission (JJM) Rural and Urban to provide piped drinking water to all households by 2024.",0.6580202796242454
"Safeguarding existing water and sanitation services, and rebuilding better to improve their quality, reliability and coverage, is critical to contain the pandemic and to recover from it.",0.23042902079495517
The WSS services are primarily provided by the Government of Himachal Pradeshâs (GoHPâs) Jal Shakti Department (formerly Irrigation and Public Health (IPH) Department) and the Urban Local Bodies (ULBs).,0.8189614035866477
"The WSS sector challenges continue to be severe, including weak institutions; a focus on infrastructure creation rather than service delivery; intermittent supply against rapidly increasing demand in the tourist towns; flat tariffs and gaps in metering; inadequate monitoring of water quality and systems for grievance redressal; growing stress on dependable, perennial and sustainable water supply sources; inadequate upgrading and augmentation of existing WSS schemes; and low cost recovery and heavy reliance on subsidies from GoHP, including high energy costs.",0.9386185732754794
This has put heavy strain on the historical WSS infrastructure which retains a capacity of only 40 million liters daily (MLD) against the current demand of 56 MLD.,0.3372996070168235
"Responding to the jaundice epidemic of 2016, the declining capacity of traditional water sources, a fragmented institutional structure, limited existing infrastructure, and lack of financial sustainability, the GoHP launched its MTP in 2018, supported by the World Bank- financed Shimla Water Supply and Sewerage Service Delivery Reform Programmatic Development Policy Loan 1 (DPL- 1).",0.880169001492587
"A core achievement supported by the Shimla DPL-1 was the creation of the Shimla Jal Prabandhan Nigam Limited (SJPNL), a corporatized WSS company for the state capital with full operational autonomy and responsibilities for WSS services, fiancial sustainability and customer accountability10.",0.8182421597567472
"10The reforms under Shimla DPL-1 have focused on institutional structure and autonomy; human resources; corporate governance and performance; cost recovery, tariff and subsidy policy; performance-based service delivery orientation; energy efficiency improvements; and customer orientation and accountability.",0.8611835132945668
 The World Bank Shimla-Himachal Pradesh Water Supply and Sewerage Services Improvement Program (PforR) (P174732) 8.,0.8848058527166193
"It has maintained stringent water quality standards, with an impressive track record that includes no further outbreak of jaundice; reduction of transmission losses by 20%; increase in the supply of water by 25%; and increase in sewage collection by 200%.",0.8210620880126953
An increasing block volumetric tariff with annual indexation of 10% has been implemented and 100% of connections in Shimla city are now metered compared to the DPL-1 baseline of 20% metered connections.,0.9177669178355824
"Prior to the onset of COVID-19, the company had completed three cycles of metered volumetric billing, nearly tripling its revenues.",0.33028988404707477
"GoHP has put in place the key pillars of WSS utility reforms including integration of WSS functions under a single company governed by a Board of Directors (BoD) with full autonomy and enabling policies for performance orientation, professional organisation structure, engaging with private sector, and funding commitment for a medium term investment plan.",0.8146678751165216
"In parallel, SJPNL has stabilized the water crisis and brought under control the water quality and bulk water availability.",0.8563720529729669
"Although confidence of citizens and elected representatives has improved, there is need for improving services beyond what was achieved in managing the 2018 water crisis.",0.5119654048572887
"So far, it has addressed the jaundice and water crisis through improvements in water quality, increases in bulk water supply and achieving assured daily supply.",0.7702179822054777
