seq,ecological domination
"Although the current account deficit widened to 2.1 percent of gross domestic product (GDP) in FY18/19, robust capital inflows during the second half of the year allowed for a buildup of international reserves to US$411.9 billion at the end of the fiscal year (equivalent to 10 months of imports).",0.8468600186434659
"Going forward, subdued import growth and benign oil prices are expected to contain the current account balance.",0.8993573622270064
The proposed project is focused on improving the public passenger transport by river ferries in the state of Assam (primarily on the Brahmaputra but also on the Barak River) and the institutional capacity and framework to develop the sector.,0.8986380316994407
"Flowing through the heart of the state, the Brahmaputra is a formidable physical barrier, with only five bridges along its entire length, which reflects the high costs of bridging such a river.",0.10664490136233243
"In addition to the Brahmaputra, navigational facilities are also maintained on the Barak River (designated National Waterway 16), which flows through southern Assam for a stretch of 121 km before flowing into Bangladesh.",0.5523801283402876
 The World Bank Assam Inland Water Transport Project (P157929) 4.,0.8744580528952859
"The challenge is multifaceted: it includes the governance and regulation of the sector; the standards, equipment, and amenity of many vessels; the rudimentary navigational aids currently used; and the condition of many ferry terminals that are no more than improvised moorings needing relocation with changing river conditions, often for substantial distances and to locations with poor last mile connectivity.",0.6526236534118652
Development of waterways and ferry services provides low-cost options to integrate transport networks north and south of the river compared to the construction and maintenance of flood-resilient roads and bridges across the long stretches of the Brahmaputra.,0.8607094504616477
Inland water transport (IWT) is also sustainable in that it provides opportunities for modal shift to low-carbon transport option for passenger as well as potential freight movements.,0.7159295082092285
"However, the development of fixed terminals in the waterways has been challenging due to the long flood season from June to September and the subsequent dry period, which reduces and alters the river flows and navigation channels considerably.",0.8467232097278942
The GoA has constituted the Assam Climate Change Management Society in 2018 to tackle the impacts of climate change and environmental issues.,0.8145764090798118
 The World Bank Assam Inland Water Transport Project (P157929) 9.,0.8622347224842418
The GoA itself is responsible for about 89 operational ferry routes in Assam and there are 272 others overseen by the local (village) and district councils.,0.2687086192044345
"The GoA ferry routes are managed by the Directorate of Inland Water Transport Assam (DIWTA), either directly (11 routes) or under different contract arrangements with private vessel operators (78 routes).",0.7077128670432351
"DIWTA has a total of 171 vessels (excluding pontoons and vessels used as terminals), around 60 of which are leased to the private contractors.",0.1769193627617576
"With World Bank support, the GoA is creating a more rigorous, tripartite institutional framework that can provide a stronger foundation for sector governance and sustain the desired sector improvements.",0.7569630362770774
"Regulatory oversight will be reformed: safety, environmental, and economic regulation (shipping, ports, dry-docking facility for inspection, repair, and maintenance) will be the responsibility of a new statutory Inland Water Transport Regulatory Authority (RA), legislation for which was passed by the Legislative Assembly in September 2018 and is under implementation.2 The GoAâs own ferry activities will be corporatized by establishing the Assam Shipping Company (ASC) to operate the government ferries and the Assam Ports Company (APC) to provide terminals and terminal services on a common-user basis to public and private ferry operators.",0.8966404307972301
"This proposed Assam Inland Water Transport Project (AIWTP) is therefore an integrated package of institutional, regulatory and physical measures that will help Assam both to improve specific ferry services and strengthen the capacity of GoA institutions to administer, regulate, and deliver better services throughout Assam.",0.9437867077914152
"Alongside its support for the sectorwide reform program, the World Bank will finance priority investments in safety management, private and public ferry fleet improvements, and replicable terminal improvements on the major Guwahati and Majuli routes and several pilot rural routes.",0.8172437494451349
 The World Bank Assam Inland Water Transport Project (P157929) 14.,0.8422995480624113
The proposed project is focused on passenger ferry services.,0.7558371803977273
"The Inland Waterways Authority of India (IWAI) of the Government of India (GoI), established in 1986, provides and maintains the fairway navigation3 on national waterways.4 The IWAI, in coordination with DIWTA, is considering augmenting commercial freight transportation on the Brahmaputra, which is a national waterway (National Waterway 2).",0.8567060123790394
"That operation would focus on identifying key anchor commodities and heavy cargo for transport on the river and establishing an IWT system for the Northeast region as an efficient alternative mode, given the regionâs high dependence on the narrow Siliguri corridor for direct connectivity to other parts of India.",0.8774934248490767
The IWAI participates in the GoA meetings on this project and the GoA participates in the GoI meetings on commercial development of National Waterway 2 and National Waterway 16.,0.8541108911687677
One of the key synergies between the projects is that the new Assam Inland Water Transport RA will also regulate commercial freight shipping in the state.,0.8639890497381036
The World Bank support for establishing the Authority in this project will therefore also benefit inland waterways freight service.,0.8598885969682173
"This project will also seek to derive mutual benefits by synergizing with other initiatives in the region including the ongoing flood management of the Brahmaputra and its tributaries supported by the Asian Development Bank, flood protection programs by the Brahmaputra Board, and a newly formulated Technical Assistance Project requested by the Ministry of Development of the Northeast region for planning and management of water resources.",0.9118714766068892
"At the regional level, cooperation policies between India and Bangladesh envisage a crucial future trade and transport role for IWT.",0.8448538346724077
The two countriesâ bilateral protocol on international waterway transit routes (1972) was strengthened in June 2015 by the Coastal Shipping Agreement.,0.8706692782315341
"In a recent development, Chittagong and Mongla Ports have been opened for riverine traffic from Northeast India on the Indo-Bangladesh protocol route.",0.8704839186234907
This agreement allows goods to move by coastal shipping from Kolkata to Chittagong Port in Bangladesh and thereafter by inland waterways (predominantly through the Brahmaputra River) or other modes to Assam and other northeastern Indian states.,0.8252947547219016
"The two countries also agreed to seek international financing for development of year-round navigability of the protocol (waterway) routes between the two countries, as envisaged in the Bilateral Framework Agreement on Trade and Transit.",0.9030547575517134
The World Bankâs priority objectives and operational approach are set out in the World Bank Groupâs Country Partnership Framework (CPF) for India (FY18-22; Report No.,0.8633643930608575
"The project targets most of the CPFâs defined focus areas within the partnership objective of resource-efficient growth, with positive impacts in both rural and urban areas.",0.04696694287386807
"Developing the 3The fairway is the channel occupied by vessels using the waterway and its main technical parameters are its width, least available water depth, standards of markings/lighting, and so on.",0.7299613952636719
"4 The Brahmaputra is classified as National Waterway 2 under the 1985 Inland Waterway Authority of India Act, which mandates the IWAI to develop navigation infrastructure.",0.860350868918679
 The World Bank Assam Inland Water Transport Project (P157929) basic IWT infrastructure would enable larger segment of the 31.2 million population to use the waterways.,0.9125157269564542
"In a sprawling city such as Guwahati, service improvements would also contribute to more efficient land use and urban consolidation by allowing the city to develop on its relatively close but underdeveloped north bank instead of just sprawling further along its congested southern bank.",0.622715559872714
"Moreover, the project will target improvements in the resilience of waterway transport to climate change and finance equipment and systems that will permit more effective emergency management on the waterways.",0.8888524662364613
The project uses three âimpact multipliersâ identified in the CPF that will enhance its benefits and long-term sustainability.,0.5542585199529474
"First, it is underpinned by the commitment of the GoA to strengthen the public institutions by which the IWT sector is managed: the current cumbersome and internally conflicted apparatus of state management will be replaced by the tripartite structure that will clearly separate state administration, industry regulation, and commercial operations.",0.8296045823530718
"Third, the project will help finance an incentive scheme to upgrade safety standards of private vessels as a âcarrotâ to help private operators to transition to the more rigorous safety regulatory regime that has been enacted.",0.5963780229741876
"While current public perceptions of the safety and reliability of private ferries are low, the new regulatory framework should lead to growing public confidence in the private sectorâs role as a safe and reliable ferry services provider.",0.2806799195029519
Resilience to climate change has been built into the flexible and modular design of terminal infrastructure.,0.7310856905850497
Improvement of ferries will also help lessen pressures for road bridges that would tend to propagate more road-oriented and emissions-intensive transport patterns in the state.,0.45059815320101654
The Project Development Objectives (PDOs) are to (a) improve passenger ferry infrastructure and services in Assam and (b) improve the institutional capacity and framework for inland water transport in Assam.,0.9406095851551403
" The World Bank Assam Inland Water Transport Project (P157929) Passenger Ferry Infrastructure and Services â¢ Ferry service hours available in a day - on project supported ferry routes (PDO 1) â¢ Percent women users of ferries during peak hours (PDO 2) â¢ User satisfaction (on access, safety, quality of services, facilities etc) disaggregated by gender on project supported ferry routes (PDO 3) Institutional Capacity and Framework â¢ Regulation of IWT operations in Assam strengthened (PDO 4, linked to DLI5 1) â¢ Unbundling public sector operations from industry regulations (PDO 5, DLI 5) â¢ Enhanced IWT sector capacity on safety and modern technologies (PDO 6, linked to DLI 2) â¢ Establishing an emergency response system including a search and rescue unit (PDO 7, linked to DLI 3) B.",0.96387394991788
"The project is supported by an Investment Project Financing (IPF) of US$88 million, which includes a financing of US$53 million based on achievement of DLIs.",0.7984377254139293
"The project will support ferry infrastructure and services (terminals and vessels), institutional reforms, consultancies/analytical studies, training and capacity building, goods including information and communication technology equipment, and development of software applications for safe and efficient management of the sector.",0.9575184908780184
"The project activities are organized under the following four components collectively intended to tackle the regulatory, operational, and infrastructure challenges of the sector.",0.8516048951582476
"Component 1: Institutional, regulatory and safety strengthening (estimated cost US$21 million) 24.",0.37838415666060016
"Technical Assistance: (i) Carrying out technical assessments/studies to prepare an integrated state-wide inland water transport (IWT) strategy and investment plan, to mainstream inland water transport and promote multi-modal integration and last mile connectivity; (ii) carrying out environmental and social impact assessments in relation to inland water transport investments financed under the Project; (iii) carrying out studies on weaknesses, institutional requirements and business plans for the IWT sector, to prepare institutional reforms including basic legislation for the strengthening of Assam Inland Water Transport Regulatory Authority (âAIWTRAâ) to develop and enforce safety, environmental and economic regulations for the IWT sector; (iv) unbundling shipping/ferry and terminal operations in Assam by establishing and operationalizing the Assam Shipping Company (âASCâ) and Assam Ports Company (âAPCâ), developing business plans therefor, and providing technical assistance/guidance during the initial years of operations; and (v) undertaking assessment on, and eventually strengthening, the institutional capacity of the 5 Disbursement-linked indicator.",0.9632275321266868
" The World Bank Assam Inland Water Transport Project (P157929) Directorate of Inland Water Transport Assam (âDIWTAâ) including establishing a new hydrography unit, carrying out job-mapping exercises and developing sector competencies (training and re-skilling) (US$11 million).",0.9306731657548384
"Safety Management: (i) Assessing, procuring and deploying navigations aids in the Brahmaputra and Barak rivers to allow 24-hours/night navigation services in the most trafficked routes/crossing points; and (ii) establishing a search and rescue organization, piloting an emergency response system (including developing policies and procedures, procuring equipment and setting up/supporting management and operation teams), and improving existing systems for emergency preparedness for natural disasters and climate change (US$10 million).",0.7329891378229315
This component will include the following: a. âJibondingaâ incentive scheme: Implementing the âJibondingaâ incentive scheme retrofitting of existing vessels and/or new vessel acquisition by private boat/ferry operators through the provision of Matching Grants (US$10 million).,0.896369760686701
Component 3: Improvement in terminal infrastructure (estimated cost US$55 million) 26.,0.861237265846946
"Provision of Priority Terminals and Repair Facilities: Designing and constructing approximately three (3) priority mid- to large-size terminals and repair facilities in congested river crossings, as per standard modular designs for scalable infrastructure adaptable to rural and urban areas and following the âworking with natureâ approach (US$40 million).",0.7383282401344993
"Provision of Smaller Terminals: Designing and constructing at least four (4) small and mainly rural terminals, as per standard designs for modular and scalable infrastructure adaptable to rural and urban areas (US$15 million).",0.27598554437810724
Component 3 will provide standard designs for modular and scalable infrastructure that can be adapted for other urban and rural ferry terminals.,0.05822063576091419
Component 4: Project management support (estimated cost US$9 million)  The World Bank Assam Inland Water Transport Project (P157929) 28.,0.8858588825572621
"This component will support implementation of the above three components and provide for costs on project preparation, implementation, coordination, and monitoring and evaluation (M&E).",0.6011597459966486
"An important element of the component would support capacity augmentation and policy support on climate mitigation and adaptation through consultancies, knowledge events, staff training, and so on.",0.7953128814697266
"The activities supported under the component specifically include the following: Providing support for Project implementation, coordination, monitoring and evaluation, through: (i) establishing and ensuring the operability of AIWTDS, including the provision of training, staffing, office modernization and equipment; (ii) ensuring the operability of the AIWTRA, including the provision of training, staffing, office and equipment; (iii) providing technical assistance and management support, including hiring the services of the General Consultant and the Independent Verification Agency; (iv) carrying out Project audits; and (v) setting up monitoring and evaluation systems (US$9 million).",0.3824560858986594
"The four main beneficiary groups of the project are the users of ferry services throughout the state of Assam, through better and safer services; private vessel owners through fleet modernization and upgrading of the existing fleet to better safety and service standards for operations under a strengthened regulatory regime; government employees in the institutions of the sector who will be trained to fulfill more effective and focused roles in the new institutions in industry; and the citizens of Assam who will benefit from the more efficient and effective public governance of the sector.",0.04289912635629827
"The total project cost is US$110 million, of which US$88 million will be funded by IBRD and the balance US$22 million will be the counterpart contribution.",0.8936807459050958
"Project Cost and Financing (US$, millions) IBRD % IBRD Project Components Project Cost Financing Financing 1.",0.8847534873268821
Project management support 8.8 7.0 80 Front-end fees 0.2 0.2 Total project costs 110.0 88.0  The World Bank Assam Inland Water Transport Project (P157929) 32.,0.9021198966286399
"The GoA will be seeking retroactive financing, not exceeding US$16 million, with respect to payments made for eligible expenditures under the project on or after , and till the loan signing date.",0.8791763999245383
"The EEP provides for all project-related investments (goods, works, non-consulting services, consulting services, training, and operating costs) included under the four project components mentioned earlier (detailed in annex 2).",0.5833920565518466
"These investments broadly include (a) the cost of construction of terminal infrastructure and its operational and maintenance cost during the project lifetime; (b) incentive scheme for the private sector, retrofitting of existing vessels and procurement of new vessels including their maintenance; (c) technical assistance, institutional reforms, and sector modernization needs toward improved safety and efficiencyâsuch as night navigation, emergency response and search and rescue, tools, equipment, software, trainings, and so onâand others; (d) operationalization of the newly established RA and the two proposed companies (ASC and APC), including salaries of staff at the RA through the life of the project and the ASC and the APC until three years after their incorporation; (e) project management support including office modernization of the AIWTDS, consultant/staff hiring and compensation at the AIWTDS, capacity on climate change and resilience, and so on E. Results Chain 35.",0.9240052483298562
 The World Bank Assam Inland Water Transport Project (P157929) Figure 1.,0.8379905874078925
"A2 Adoption, training and voluntary use of technology A3 Wider boat operator participation and enrolment in the scheme A4 Institutional unbundling, an independent functioning Regulator and sustained capacity building efforts Note: TA = Technical assistance.",0.6857863339510831
The World Bank is supporting the state of Assam in delivering this project.,0.8752829811789773
"The GoAâs objective articulated in the new sector law is to promote âsafe, efficient, reliable and environmentally sound inland waterway transport services for the benefit of ferry users, freight consigners and water tourism in the state of Assam.â6 The practical experience of countries with mature IWT industries, for example, the Netherlands, Germany, the United States, China, and Vietnam, is that governments and government administrative agencies must actively lead IWT sector development because of the geographically dispersed and fragmented structure of the industry and because of the many legitimate and competing uses of water resources.",0.7943611145019531
"Most of the investment and maintenance costs of navigation infrastructure in 6 Source: The Assam Inland Waterway Transport Regulatory Authority Bill, 2018.",0.9367982690984552
 The World Bank Assam Inland Water Transport Project (P157929) these comparator countries are publicly provided and funded.,0.8821678161621094
"Typically, only a small proportion of such costs are charged to waterway users, especially to passenger services.",0.812051079489968
The project design is based on the expectation of a similar long-term disposition of roles in Assam with public sector management of infrastructure provision and a mix of public and private sector operations in transport services.,0.3477909348227761
The GoA seeks not only World Bank financing but also the World Bankâs knowledge and experience in strengthening public sector institutions in the transport sector.,0.8265375657515093
"The World Bankâs institutional advice, experience in developing inland waterways with high-level specialist technical inputs, and material support are crucial for the GoA.",0.8734344135631215
